UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
423430e,42343,e,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,4062,17135,1422283,13625819
423430f,42343,f,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,688,27546,2933052,29033741
423430g,42343,g,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,229,33479,4039134,51818208
423430h,42343,h,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,4979,78160,8394469,94477768
423430i,42343,i,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,126,108303,17413211,321655771
423440a,42344,a,Other Commercial Equipment Merchant Wholesalers,3180,47854,3375344,33466871
423440b,42344,b,Other Commercial Equipment Merchant Wholesalers,1637,2946,160534,1771375
423440c,42344,c,Other Commercial Equipment Merchant Wholesalers,613,4087,234340,2035798
423440d,42344,d,Other Commercial Equipment Merchant Wholesalers,434,5908,358173,3340170
423440e,42344,e,Other Commercial Equipment Merchant Wholesalers,2684,12941,753047,7147343
423440f,42344,f,Other Commercial Equipment Merchant Wholesalers,356,12763,875072,7196220
423440g,42344,g,Other Commercial Equipment Merchant Wholesalers,87,8528,658666,6917138
423440h,42344,h,Other Commercial Equipment Merchant Wholesalers,3127,34232,2286785,21260701
423440i,42344,i,Other Commercial Equipment Merchant Wholesalers,53,13622,1088559,12206170
423450a,42345,a,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",8450,264593,32821844,323380184
423450b,42345,b,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",5575,8551,684864,6926251
423450c,42345,c,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",1170,7593,552304,4481429
423450d,42345,d,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",675,9002,736629,5451735
423450e,42345,e,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",7420,25146,1973797,16859415
423450f,42345,f,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",663,25942,2340350,16514929
423450g,42345,g,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",194,28680,3100559,21227982
423450h,42345,h,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",8277,79768,7414706,54602326
423450i,42345,i,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",173,184825,25407138,268777858
423460a,42346,a,Ophthalmic Goods Merchant Wholesalers,818,19806,1525434,13166603
423460b,42346,b,Ophthalmic Goods Merchant Wholesalers,485,795,44585,444611
423460c,42346,c,Ophthalmic Goods Merchant Wholesalers,106,688,37671,295004
423460d,42346,d,Ophthalmic Goods Merchant Wholesalers,86,1130,75272,546836
423460e,42346,e,Ophthalmic Goods Merchant Wholesalers,677,2613,157528,1286451
423460f,42346,f,Ophthalmic Goods Merchant Wholesalers,95,3790,275212,1813012
423460g,42346,g,Ophthalmic Goods Merchant Wholesalers,22,2954,273340,2157782
423460h,42346,h,Ophthalmic Goods Merchant Wholesalers,794,9357,706080,5257245
423460i,42346,i,Ophthalmic Goods Merchant Wholesalers,24,10449,819354,7909358
423490a,42349,a,Other Professional Equipment and Supplies Merchant Wholesalers,1938,43147,4268220,30097731
423490b,42349,b,Other Professional Equipment and Supplies Merchant Wholesalers,1018,1776,122315,1029104
423490c,42349,c,Other Professional Equipment and Supplies Merchant Wholesalers,353,2306,175455,1258140
423490d,42349,d,Other Professional Equipment and Supplies Merchant Wholesalers,233,3115,233765,1413412
423490e,42349,e,Other Professional Equipment and Supplies Merchant Wholesalers,1604,7197,531535,3700656
423490f,42349,f,Other Professional Equipment and Supplies Merchant Wholesalers,231,8531,726609,4435952
423490g,42349,g,Other Professional Equipment and Supplies Merchant Wholesalers,52,6481,630793,4486832
423490h,42349,h,Other Professional Equipment and Supplies Merchant Wholesalers,1887,22209,1888937,12623440
423490i,42349,i,Other Professional Equipment and Supplies Merchant Wholesalers,51,20938,2379283,17474291
423500a,4235,a,Metal and Mineral (except Petroleum) Merchant Wholesalers,6523,143556,12301562,322331656
423500b,4235,b,Metal and Mineral (except Petroleum) Merchant Wholesalers,2915,5216,467483,9978729
423500c,4235,c,Metal and Mineral (except Petroleum) Merchant Wholesalers,1154,7754,633807,13002193
423500d,4235,d,Metal and Mineral (except Petroleum) Merchant Wholesalers,903,11937,1049537,19159640
423500e,4235,e,Metal and Mineral (except Petroleum) Merchant Wholesalers,4972,24907,2150827,42140562
423500f,4235,f,Metal and Mineral (except Petroleum) Merchant Wholesalers,1059,37378,3107155,56389653
423500g,4235,g,Metal and Mineral (except Petroleum) Merchant Wholesalers,298,30635,2556053,44343827
423500h,4235,h,Metal and Mineral (except Petroleum) Merchant Wholesalers,6329,92920,7814035,142874042
423500i,4235,i,Metal and Mineral (except Petroleum) Merchant Wholesalers,194,50636,4487527,179457614
423510a,42351,a,Metal Service Centers and Other Metal Merchant Wholesalers,6257,141114,12017351,299288294
423510b,42351,b,Metal Service Centers and Other Metal Merchant Wholesalers,2755,4940,439551,8093919
423510c,42351,c,Metal Service Centers and Other Metal Merchant Wholesalers,1113,7502,611013,12175929
423510d,42351,d,Metal Service Centers and Other Metal Merchant Wholesalers,883,11689,1020664,18011581
423510e,42351,e,Metal Service Centers and Other Metal Merchant Wholesalers,4751,24131,2071228,38281429
423510f,42351,f,Metal Service Centers and Other Metal Merchant Wholesalers,1031,36599,3023402,51393440
423510g,42351,g,Metal Service Centers and Other Metal Merchant Wholesalers,293,30080,2492119,41295072
423510h,42351,h,Metal Service Centers and Other Metal Merchant Wholesalers,6075,90810,7586749,130969941
423510i,42351,i,Metal Service Centers and Other Metal Merchant Wholesalers,182,50304,4430602,168318353
423520a,42352,a,Coal and Other Mineral and Ore Merchant Wholesalers,271,2442,284211,23043362
423520b,42352,b,Coal and Other Mineral and Ore Merchant Wholesalers,160,276,27932,1884810
423520c,42352,c,Coal and Other Mineral and Ore Merchant Wholesalers,41,252,22794,826264
423520d,42352,d,Coal and Other Mineral and Ore Merchant Wholesalers,20,248,28873,1148059
423520e,42352,e,Coal and Other Mineral and Ore Merchant Wholesalers,221,776,79599,3859133
423520f,42352,f,Coal and Other Mineral and Ore Merchant Wholesalers,28,779,83753,4996213
423520g,42352,g,Coal and Other Mineral and Ore Merchant Wholesalers,5,555,63934,3048755
423520h,42352,h,Coal and Other Mineral and Ore Merchant Wholesalers,254,2110,227286,11904101
423520i,42352,i,Coal and Other Mineral and Ore Merchant Wholesalers,17,332,56925,11139261
423600a,4236,a,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,17037,517209,64834192,773733745
423600b,4236,b,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,9030,15911,1153279,14675031
423600c,4236,c,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2932,19377,1459961,15765860
423600d,4236,d,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2041,27178,2227690,25539592
423600e,4236,e,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,14003,62466,4840930,55980483
423600f,4236,f,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2065,75854,6742301,71695424
423600g,4236,g,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,578,77152,7931517,143448865
423600h,4236,h,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,16646,215472,19514748,271124772
423600i,4236,i,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,391,301737,45319444,502608973
423610a,42361,a,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",7244,216108,19704280,222793400
423610b,42361,b,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",3644,6404,477028,6121048
423610c,42361,c,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",1294,8575,649054,6749948
423610d,42361,d,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",943,12566,1020965,10554216
423610e,42361,e,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",5881,27545,2147047,23425212
423610f,42361,f,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",894,32020,2712186,25288693
423610g,42361,g,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",277,35768,3256348,36344080
423610h,42361,h,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",7052,95333,8115581,85057985
423610i,42361,i,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",192,120775,11588699,137735415
423620a,42362,a,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",2092,55348,5142693,134298919
423620b,42362,b,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",1172,2065,130369,1902686
423620c,42362,c,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",329,2183,147309,1949990
423620d,42362,d,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",223,2924,215471,2389316
423620e,42362,e,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",1724,7172,493149,6241992
423620f,42362,f,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",225,8411,698508,10569257
423620g,42362,g,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",87,11156,988853,14652961
423620h,42362,h,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",2036,26739,2180510,31464210
423620i,42362,i,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",56,28609,2962183,102834709
423690a,42369,a,Other Electronic Parts and Equipment Merchant Wholesalers,7855,245753,39987219,416641426
423690b,42369,b,Other Electronic Parts and Equipment Merchant Wholesalers,4217,7442,545882,6651297
423690c,42369,c,Other Electronic Parts and Equipment Merchant Wholesalers,1313,8619,663598,7065922
423690d,42369,d,Other Electronic Parts and Equipment Merchant Wholesalers,889,11688,991254,12596060
423690e,42369,e,Other Electronic Parts and Equipment Merchant Wholesalers,6419,27749,2200734,26313279
423690f,42369,f,Other Electronic Parts and Equipment Merchant Wholesalers,978,35423,3331607,35837474
423690g,42369,g,Other Electronic Parts and Equipment Merchant Wholesalers,251,30228,3686316,92451824
423690h,42369,h,Other Electronic Parts and Equipment Merchant Wholesalers,7648,93400,9218657,154602577
423690i,42369,i,Other Electronic Parts and Equipment Merchant Wholesalers,207,152353,30768562,262038849
423700a,4237,a,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",9426,276510,22865360,283883274
423700b,4237,b,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",4337,7940,550449,6436236
423700c,4237,c,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1735,11630,808572,6884408
423700d,4237,d,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1273,17102,1301743,10853835
423700e,4237,e,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",7345,36672,2660764,24174479
423700f,4237,f,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1434,52882,4356147,38133197
423700g,4237,g,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",435,55222,4561927,48788320
423700h,4237,h,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",9214,144776,11578838,111095996
423700i,4237,i,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",212,131734,11286522,172787278
423710a,42371,a,Hardware Merchant Wholesalers,4292,95631,6929090,91153373
423710b,42371,b,Hardware Merchant Wholesalers,2130,3840,252643,2846162
423710c,42371,c,Hardware Merchant Wholesalers,796,5296,344505,2663542
423710d,42371,d,Hardware Merchant Wholesalers,574,7681,533681,3966752
423710e,42371,e,Hardware Merchant Wholesalers,3500,16817,1130829,9476456
423710f,42371,f,Hardware Merchant Wholesalers,560,19833,1458836,11654608
423710g,42371,g,Hardware Merchant Wholesalers,157,17941,1353048,11966229
423710h,42371,h,Hardware Merchant Wholesalers,4217,54591,3942713,33097293
423710i,42371,i,Hardware Merchant Wholesalers,75,41040,2986377,58056080
423720a,42372,a,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,2554,87630,7473876,102295968
423720b,42372,b,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,1146,2084,151285,1710936
423720c,42372,c,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,436,2945,212057,1949533
423720d,42372,d,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,343,4606,385818,3800134
423720e,42372,e,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,1925,9635,749160,7460603
423720f,42372,f,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,405,14026,1119482,12245950
423720g,42372,g,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,129,12699,997963,11508940
423720h,42372,h,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,2459,36360,2866605,31215493
423720i,42372,i,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,95,51270,4607271,71080475
423730a,42373,a,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,2072,81052,7529787,80635956
423730b,42373,b,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,762,1445,110681,1485778
423730c,42373,c,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,392,2650,206827,1979411
423730d,42373,d,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,290,3921,322078,2650439
423730e,42373,e,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,1444,8016,639586,6115628
423730f,42373,f,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,413,15740,1511863,12208971
423730g,42373,g,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,151,22230,2006757,23456699
423730h,42373,h,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,2008,45986,4158206,41781298
423730i,42373,i,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,64,35066,3371581,38854658
423740a,42374,a,Refrigeration Equipment and Supplies Merchant Wholesalers,620,12197,932607,9797977
423740b,42374,b,Refrigeration Equipment and Supplies Merchant Wholesalers,299,571,35840,393360
423740c,42374,c,Refrigeration Equipment and Supplies Merchant Wholesalers,112,739,45183,291922
423740d,42374,d,Refrigeration Equipment and Supplies Merchant Wholesalers,69,894,60166,436510
423740e,42374,e,Refrigeration Equipment and Supplies Merchant Wholesalers,480,2204,141189,1121792
423740f,42374,f,Refrigeration Equipment and Supplies Merchant Wholesalers,90,3283,265966,2023668
423740g,42374,g,Refrigeration Equipment and Supplies Merchant Wholesalers,30,2352,204159,1856452
423740h,42374,h,Refrigeration Equipment and Supplies Merchant Wholesalers,600,7839,611314,5001912
423740i,42374,i,Refrigeration Equipment and Supplies Merchant Wholesalers,20,4358,321293,4796065
423800a,4238,a,"Machinery, Equipment, and Supplies Merchant Wholesalers",37050,766728,64391436,711990199
423800b,4238,b,"Machinery, Equipment, and Supplies Merchant Wholesalers",17987,32681,2309467,26735025
423800c,4238,c,"Machinery, Equipment, and Supplies Merchant Wholesalers",7045,46487,3223847,29443565
423800d,4238,d,"Machinery, Equipment, and Supplies Merchant Wholesalers",5008,66949,4987752,43732674
