UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
334613d,334613,d,Blank Magnetic and Optical Recording Media Manufacturing,10.0,144.0,8063.0,25479.0
334613e,334613,e,Blank Magnetic and Optical Recording Media Manufacturing,63.0,301.0,16105.0,51348.0
334613f,334613,f,Blank Magnetic and Optical Recording Media Manufacturing,12.0,442.0,28589.0,124024.0
334613g,334613,g,Blank Magnetic and Optical Recording Media Manufacturing,1.0,0.0,0.0,0.0
334613h,334613,h,Blank Magnetic and Optical Recording Media Manufacturing,76.0,1223.0,90479.0,255678.0
334613i,334613,i,Blank Magnetic and Optical Recording Media Manufacturing,1.0,0.0,0.0,0.0
334614a,334614,a,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",493.0,13451.0,655369.0,2717998.0
334614b,334614,b,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",294.0,475.0,22351.0,85299.0
334614c,334614,c,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",59.0,366.0,18369.0,50310.0
334614d,334614,d,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",42.0,592.0,26355.0,107827.0
334614e,334614,e,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",395.0,1433.0,67075.0,243436.0
334614f,334614,f,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",69.0,2736.0,151948.0,544112.0
334614g,334614,g,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",16.0,1862.0,80705.0,304697.0
334614h,334614,h,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",480.0,6031.0,299728.0,1092245.0
334614i,334614,i,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",13.0,7420.0,355641.0,1625753.0
335000a,335,a,"Electrical Equipment, Appliance, and Component Manufacturing",5059.0,336758.0,18108360.0,123811250.0
335000b,335,b,"Electrical Equipment, Appliance, and Component Manufacturing",1607.0,3020.0,199108.0,912867.0
335000c,335,c,"Electrical Equipment, Appliance, and Component Manufacturing",815.0,5501.0,250772.0,1099224.0
335000d,335,d,"Electrical Equipment, Appliance, and Component Manufacturing",747.0,10347.0,504750.0,2230865.0
335000e,335,e,"Electrical Equipment, Appliance, and Component Manufacturing",3169.0,18868.0,954630.0,4242956.0
335000f,335,f,"Electrical Equipment, Appliance, and Component Manufacturing",1213.0,50161.0,2615670.0,12176449.0
335000g,335,g,"Electrical Equipment, Appliance, and Component Manufacturing",407.0,61365.0,3216295.0,17174093.0
335000h,335,h,"Electrical Equipment, Appliance, and Component Manufacturing",4789.0,130394.0,6786595.0,33593498.0
335000i,335,i,"Electrical Equipment, Appliance, and Component Manufacturing",270.0,206364.0,11321765.0,90217752.0
335100a,3351,a,Electric Lighting Equipment Manufacturing,1034.0,45219.0,2232003.0,12297963.0
335100b,3351,b,Electric Lighting Equipment Manufacturing,355.0,692.0,26706.0,129828.0
335100c,3351,c,Electric Lighting Equipment Manufacturing,180.0,1228.0,46885.0,216724.0
335100d,3351,d,Electric Lighting Equipment Manufacturing,154.0,2120.0,92266.0,378954.0
335100e,3351,e,Electric Lighting Equipment Manufacturing,689.0,4040.0,165857.0,725506.0
335100f,3351,f,Electric Lighting Equipment Manufacturing,238.0,9639.0,470132.0,2128368.0
335100g,3351,g,Electric Lighting Equipment Manufacturing,65.0,9068.0,484935.0,2582399.0
335100h,3351,h,Electric Lighting Equipment Manufacturing,992.0,22747.0,1120924.0,5436273.0
335100i,3351,i,Electric Lighting Equipment Manufacturing,42.0,22472.0,1111079.0,6861690.0
335110a,33511,a,Electric Lamp Bulb and Part Manufacturing,58.0,6610.0,417985.0,2103812.0
335110b,33511,b,Electric Lamp Bulb and Part Manufacturing,16.0,33.0,1131.0,5315.0
335110c,33511,c,Electric Lamp Bulb and Part Manufacturing,5.0,37.0,1671.0,4794.0
335110d,33511,d,Electric Lamp Bulb and Part Manufacturing,8.0,0.0,5296.0,13412.0
335110e,33511,e,Electric Lamp Bulb and Part Manufacturing,29.0,168.0,8098.0,23521.0
335110f,33511,f,Electric Lamp Bulb and Part Manufacturing,18.0,780.0,54159.0,189038.0
335110g,33511,g,Electric Lamp Bulb and Part Manufacturing,6.0,856.0,43891.0,135906.0
335110h,33511,h,Electric Lamp Bulb and Part Manufacturing,53.0,1804.0,106148.0,348465.0
335110i,33511,i,Electric Lamp Bulb and Part Manufacturing,5.0,4806.0,311837.0,1755347.0
335120a,33512,a,Lighting Fixture Manufacturing,978.0,38609.0,1814018.0,10194151.0
335120b,33512,b,Lighting Fixture Manufacturing,339.0,659.0,25575.0,124513.0
335120c,33512,c,Lighting Fixture Manufacturing,175.0,1191.0,45214.0,211930.0
335120d,33512,d,Lighting Fixture Manufacturing,146.0,2022.0,86970.0,365542.0
335120e,33512,e,Lighting Fixture Manufacturing,660.0,3872.0,157759.0,701985.0
335120f,33512,f,Lighting Fixture Manufacturing,220.0,8859.0,415973.0,1939330.0
335120g,33512,g,Lighting Fixture Manufacturing,59.0,8212.0,441044.0,2446493.0
335120h,33512,h,Lighting Fixture Manufacturing,939.0,20943.0,1014776.0,5087808.0
335120i,33512,i,Lighting Fixture Manufacturing,39.0,17666.0,799242.0,5106343.0
335121a,335121,a,Residential Electric Lighting Fixture Manufacturing,317.0,6543.0,255898.0,1443720.0
335121b,335121,b,Residential Electric Lighting Fixture Manufacturing,144.0,272.0,7430.0,29034.0
335121c,335121,c,Residential Electric Lighting Fixture Manufacturing,66.0,454.0,15299.0,71850.0
335121d,335121,d,Residential Electric Lighting Fixture Manufacturing,44.0,597.0,23557.0,96265.0
335121e,335121,e,Residential Electric Lighting Fixture Manufacturing,254.0,1323.0,46286.0,197149.0
335121f,335121,f,Residential Electric Lighting Fixture Manufacturing,50.0,1791.0,67211.0,341915.0
335121g,335121,g,Residential Electric Lighting Fixture Manufacturing,6.0,0.0,41518.0,145556.0
335121h,335121,h,Residential Electric Lighting Fixture Manufacturing,310.0,4045.0,155015.0,684620.0
335121i,335121,i,Residential Electric Lighting Fixture Manufacturing,7.0,2498.0,100883.0,759100.0
335122a,335122,a,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",393.0,18694.0,884621.0,4714930.0
335122b,335122,b,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",104.0,0.0,9615.0,48302.0
335122c,335122,c,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",69.0,456.0,17614.0,79538.0
335122d,335122,d,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",58.0,811.0,36021.0,160356.0
335122e,335122,e,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",231.0,1469.0,63250.0,288196.0
335122f,335122,f,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",112.0,4724.0,235619.0,1003364.0
335122g,335122,g,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",33.0,4501.0,235385.0,1303976.0
335122h,335122,h,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",376.0,10694.0,534254.0,2595536.0
335122i,335122,i,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",17.0,8000.0,350367.0,2119394.0
335129a,335129,a,Other Lighting Equipment Manufacturing,280.0,13372.0,673499.0,4035501.0
335129b,335129,b,Other Lighting Equipment Manufacturing,91.0,185.0,8530.0,47177.0
335129c,335129,c,Other Lighting Equipment Manufacturing,40.0,281.0,12301.0,60542.0
335129d,335129,d,Other Lighting Equipment Manufacturing,44.0,614.0,27392.0,108921.0
335129e,335129,e,Other Lighting Equipment Manufacturing,175.0,1080.0,48223.0,216640.0
335129f,335129,f,Other Lighting Equipment Manufacturing,59.0,2344.0,113143.0,594051.0
335129g,335129,g,Other Lighting Equipment Manufacturing,20.0,2780.0,164141.0,996961.0
335129h,335129,h,Other Lighting Equipment Manufacturing,254.0,6204.0,325507.0,1807652.0
335129i,335129,i,Other Lighting Equipment Manufacturing,26.0,7168.0,347992.0,2227849.0
335200a,3352,a,Household Appliance Manufacturing,259.0,43618.0,2012204.0,19601127.0
335200b,3352,b,Household Appliance Manufacturing,100.0,164.0,7787.0,58035.0
335200c,3352,c,Household Appliance Manufacturing,44.0,309.0,12223.0,95795.0
335200d,3352,d,Household Appliance Manufacturing,24.0,317.0,13100.0,112253.0
335200e,3352,e,Household Appliance Manufacturing,168.0,790.0,33110.0,266083.0
335200f,3352,f,Household Appliance Manufacturing,47.0,1896.0,76011.0,490040.0
335200g,3352,g,Household Appliance Manufacturing,21.0,3155.0,132316.0,892145.0
335200h,3352,h,Household Appliance Manufacturing,236.0,5841.0,241437.0,1648268.0
335200i,3352,i,Household Appliance Manufacturing,23.0,37777.0,1770767.0,17952859.0
335210a,33521,a,Small Electrical Appliance Manufacturing,119.0,8216.0,390085.0,3412551.0
335210b,33521,b,Small Electrical Appliance Manufacturing,45.0,72.0,3820.0,26492.0
335210c,33521,c,Small Electrical Appliance Manufacturing,15.0,100.0,3989.0,31160.0
335210d,33521,d,Small Electrical Appliance Manufacturing,16.0,211.0,8986.0,78904.0
335210e,33521,e,Small Electrical Appliance Manufacturing,76.0,383.0,16795.0,136556.0
335210f,33521,f,Small Electrical Appliance Manufacturing,24.0,938.0,41034.0,271915.0
335210g,33521,g,Small Electrical Appliance Manufacturing,8.0,1391.0,60865.0,416422.0
335210h,33521,h,Small Electrical Appliance Manufacturing,108.0,2712.0,118694.0,824893.0
335210i,33521,i,Small Electrical Appliance Manufacturing,11.0,5504.0,271391.0,2587658.0
335220a,33522,a,Major Appliance Manufacturing,142.0,35402.0,1622119.0,16188576.0
335220b,33522,b,Major Appliance Manufacturing,55.0,92.0,3967.0,31543.0
335220c,33522,c,Major Appliance Manufacturing,29.0,209.0,8234.0,64635.0
335220d,33522,d,Major Appliance Manufacturing,8.0,106.0,4114.0,33349.0
335220e,33522,e,Major Appliance Manufacturing,92.0,407.0,16315.0,129527.0
335220f,33522,f,Major Appliance Manufacturing,23.0,958.0,34977.0,218125.0
335220g,33522,g,Major Appliance Manufacturing,13.0,1764.0,71451.0,475723.0
335220h,33522,h,Major Appliance Manufacturing,128.0,3129.0,122743.0,823375.0
335220i,33522,i,Major Appliance Manufacturing,14.0,32273.0,1499376.0,15365201.0
335221a,335221,a,Household Cooking Appliance Manufacturing,95.0,10408.0,425454.0,4480046.0
335221b,335221,b,Household Cooking Appliance Manufacturing,38.0,61.0,2955.0,20526.0
335221c,335221,c,Household Cooking Appliance Manufacturing,22.0,159.0,5606.0,39499.0
335221d,335221,d,Household Cooking Appliance Manufacturing,3.0,43.0,1817.0,8830.0
335221e,335221,e,Household Cooking Appliance Manufacturing,63.0,263.0,10378.0,68855.0
335221f,335221,f,Household Cooking Appliance Manufacturing,17.0,758.0,27351.0,165617.0
335221g,335221,g,Household Cooking Appliance Manufacturing,6.0,918.0,37085.0,240127.0
335221h,335221,h,Household Cooking Appliance Manufacturing,86.0,1939.0,74814.0,474599.0
335221i,335221,i,Household Cooking Appliance Manufacturing,9.0,8469.0,350640.0,4005447.0
335222a,335222,a,Household Refrigerator and Home Freezer Manufacturing,23.0,9374.0,420039.0,3533056.0
335222b,335222,b,Household Refrigerator and Home Freezer Manufacturing,7.0,0.0,403.0,3838.0
335222c,335222,c,Household Refrigerator and Home Freezer Manufacturing,4.0,32.0,1448.0,12776.0
335222d,335222,d,Household Refrigerator and Home Freezer Manufacturing,1.0,0.0,0.0,0.0
335222e,335222,e,Household Refrigerator and Home Freezer Manufacturing,12.0,58.0,2190.0,19301.0
335222f,335222,f,Household Refrigerator and Home Freezer Manufacturing,1.0,0.0,0.0,0.0
335222g,335222,g,Household Refrigerator and Home Freezer Manufacturing,4.0,436.0,18436.0,93918.0
335222h,335222,h,Household Refrigerator and Home Freezer Manufacturing,17.0,522.0,21727.0,121241.0
335222i,335222,i,Household Refrigerator and Home Freezer Manufacturing,6.0,8852.0,398312.0,3411815.0
335224a,335224,a,Household Laundry Equipment Manufacturing,8.0,0.0,0.0,0.0
335224b,335224,b,Household Laundry Equipment Manufacturing,3.0,4.0,150.0,2078.0
335224c,335224,c,Household Laundry Equipment Manufacturing,1.0,0.0,0.0,0.0
335224d,335224,d,Household Laundry Equipment Manufacturing,1.0,0.0,0.0,0.0
335224e,335224,e,Household Laundry Equipment Manufacturing,5.0,0.0,0.0,0.0
335224f,335224,f,Household Laundry Equipment Manufacturing,1.0,0.0,0.0,0.0
335224h,335224,h,Household Laundry Equipment Manufacturing,6.0,56.0,2713.0,28909.0
335224i,335224,i,Household Laundry Equipment Manufacturing,2.0,0.0,0.0,0.0
335228a,335228,a,Other Major Household Appliance Manufacturing,30.0,9059.0,447120.0,4514574.0
335228b,335228,b,Other Major Household Appliance Manufacturing,7.0,0.0,0.0,0.0
335228c,335228,c,Other Major Household Appliance Manufacturing,2.0,0.0,0.0,0.0
335228d,335228,d,Other Major Household Appliance Manufacturing,3.0,0.0,1139.0,12654.0
335228e,335228,e,Other Major Household Appliance Manufacturing,12.0,59.0,2245.0,24955.0
335228f,335228,f,Other Major Household Appliance Manufacturing,4.0,143.0,5314.0,31993.0
335228g,335228,g,Other Major Household Appliance Manufacturing,4.0,410.0,15930.0,141678.0
335228h,335228,h,Other Major Household Appliance Manufacturing,20.0,612.0,23489.0,198626.0
335228i,335228,i,Other Major Household Appliance Manufacturing,10.0,8447.0,423631.0,4315948.0
335300a,3353,a,Electrical Equipment Manufacturing,1932.0,115904.0,6513758.0,39086018.0
335300b,3353,b,Electrical Equipment Manufacturing,622.0,1192.0,66360.0,283061.0
335300c,3353,c,Electrical Equipment Manufacturing,320.0,2142.0,108099.0,400975.0
335300d,3353,d,Electrical Equipment Manufacturing,287.0,3967.0,205714.0,769548.0
335300e,3353,e,Electrical Equipment Manufacturing,1229.0,7301.0,380173.0,1453584.0
335300f,3353,f,Electrical Equipment Manufacturing,448.0,17836.0,979499.0,4316370.0
335300g,3353,g,Electrical Equipment Manufacturing,140.0,21399.0,1150828.0,5471209.0
335300h,3353,h,Electrical Equipment Manufacturing,1817.0,46536.0,2510500.0,11241163.0
335300i,3353,i,Electrical Equipment Manufacturing,115.0,69368.0,4003258.0,27844855.0
335310a,33531,a,Electrical Equipment Manufacturing,1932.0,115904.0,6513758.0,39086018.0
335310b,33531,b,Electrical Equipment Manufacturing,622.0,1192.0,66360.0,283061.0
335310c,33531,c,Electrical Equipment Manufacturing,320.0,2142.0,108099.0,400975.0
335310d,33531,d,Electrical Equipment Manufacturing,287.0,3967.0,205714.0,769548.0
335310e,33531,e,Electrical Equipment Manufacturing,1229.0,7301.0,380173.0,1453584.0
335310f,33531,f,Electrical Equipment Manufacturing,448.0,17836.0,979499.0,4316370.0
335310g,33531,g,Electrical Equipment Manufacturing,140.0,21399.0,1150828.0,5471209.0
335310h,33531,h,Electrical Equipment Manufacturing,1817.0,46536.0,2510500.0,11241163.0
335310i,33531,i,Electrical Equipment Manufacturing,115.0,69368.0,4003258.0,27844855.0
335311a,335311,a,"Power, Distribution, and Specialty Transformer Manufacturing",225.0,18678.0,994991.0,5709224.0
335311b,335311,b,"Power, Distribution, and Specialty Transformer Manufacturing",53.0,103.0,6710.0,32134.0
335311c,335311,c,"Power, Distribution, and Specialty Transformer Manufacturing",38.0,253.0,11765.0,45959.0
335311d,335311,d,"Power, Distribution, and Specialty Transformer Manufacturing",27.0,372.0,14742.0,66738.0
335311e,335311,e,"Power, Distribution, and Specialty Transformer Manufacturing",118.0,728.0,33217.0,144831.0
335311f,335311,f,"Power, Distribution, and Specialty Transformer Manufacturing",61.0,2724.0,122613.0,670693.0
335311g,335311,g,"Power, Distribution, and Specialty Transformer Manufacturing",24.0,4932.0,275365.0,1179034.0
335311h,335311,h,"Power, Distribution, and Specialty Transformer Manufacturing",203.0,8384.0,431195.0,1994558.0
335311i,335311,i,"Power, Distribution, and Specialty Transformer Manufacturing",22.0,10294.0,563796.0,3714666.0
335312a,335312,a,Motor and Generator Manufacturing,420.0,32681.0,1673083.0,11913513.0
335312b,335312,b,Motor and Generator Manufacturing,123.0,240.0,11198.0,47907.0
335312c,335312,c,Motor and Generator Manufacturing,57.0,364.0,19135.0,71764.0
335312d,335312,d,Motor and Generator Manufacturing,63.0,879.0,44734.0,186189.0
335312e,335312,e,Motor and Generator Manufacturing,243.0,1483.0,75067.0,305860.0
335312f,335312,f,Motor and Generator Manufacturing,100.0,3966.0,204915.0,998722.0
335312g,335312,g,Motor and Generator Manufacturing,30.0,4497.0,217116.0,1106437.0
335312h,335312,h,Motor and Generator Manufacturing,373.0,9946.0,497098.0,2411019.0
335312i,335312,i,Motor and Generator Manufacturing,47.0,22735.0,1175985.0,9502494.0
335313a,335313,a,Switchgear and Switchboard Apparatus Manufacturing,449.0,30957.0,1808842.0,11087964.0
335313b,335313,b,Switchgear and Switchboard Apparatus Manufacturing,138.0,245.0,18165.0,81118.0
335313c,335313,c,Switchgear and Switchboard Apparatus Manufacturing,80.0,557.0,25439.0,106181.0
335313d,335313,d,Switchgear and Switchboard Apparatus Manufacturing,67.0,932.0,50952.0,194865.0
335313e,335313,e,Switchgear and Switchboard Apparatus Manufacturing,285.0,1734.0,94556.0,382164.0
335313f,335313,f,Switchgear and Switchboard Apparatus Manufacturing,92.0,3698.0,216484.0,1030375.0
335313g,335313,g,Switchgear and Switchboard Apparatus Manufacturing,46.0,6250.0,335058.0,1695641.0
335313h,335313,h,Switchgear and Switchboard Apparatus Manufacturing,423.0,11682.0,646098.0,3108180.0
335313i,335313,i,Switchgear and Switchboard Apparatus Manufacturing,26.0,19275.0,1162744.0,7979784.0
335314a,335314,a,Relay and Industrial Control Manufacturing,879.0,33588.0,2036842.0,10375317.0
335314b,335314,b,Relay and Industrial Control Manufacturing,308.0,604.0,30287.0,121902.0
335314c,335314,c,Relay and Industrial Control Manufacturing,145.0,968.0,51760.0,177071.0
335314d,335314,d,Relay and Industrial Control Manufacturing,130.0,1784.0,95286.0,321756.0
335314e,335314,e,Relay and Industrial Control Manufacturing,583.0,3356.0,177333.0,620729.0
335314f,335314,f,Relay and Industrial Control Manufacturing,195.0,7448.0,435487.0,1616580.0
335314g,335314,g,Relay and Industrial Control Manufacturing,47.0,5720.0,323289.0,1490097.0
335314h,335314,h,Relay and Industrial Control Manufacturing,825.0,16524.0,936109.0,3727406.0
335314i,335314,i,Relay and Industrial Control Manufacturing,54.0,17064.0,1100733.0,6647911.0
335900a,3359,a,Other Electrical Equipment and Component Manufacturing,1901.0,132017.0,7350395.0,52826142.0
335900b,3359,b,Other Electrical Equipment and Component Manufacturing,530.0,972.0,98255.0,441943.0
335900c,3359,c,Other Electrical Equipment and Component Manufacturing,271.0,1822.0,83565.0,385730.0
335900d,3359,d,Other Electrical Equipment and Component Manufacturing,283.0,3943.0,193670.0,970110.0
335900e,3359,e,Other Electrical Equipment and Component Manufacturing,1084.0,6737.0,375490.0,1797783.0
335900f,3359,f,Other Electrical Equipment and Component Manufacturing,484.0,20790.0,1090028.0,5241671.0
335900g,3359,g,Other Electrical Equipment and Component Manufacturing,187.0,27743.0,1448216.0,8228340.0
335900h,3359,h,Other Electrical Equipment and Component Manufacturing,1755.0,55270.0,2913734.0,15267794.0
335900i,3359,i,Other Electrical Equipment and Component Manufacturing,146.0,76747.0,4436661.0,37558348.0
335910a,33591,a,Battery Manufacturing,139.0,26230.0,1407385.0,11038741.0
335910b,33591,b,Battery Manufacturing,39.0,75.0,4876.0,24543.0
335910c,33591,c,Battery Manufacturing,13.0,85.0,3499.0,16365.0
335910d,33591,d,Battery Manufacturing,17.0,252.0,16279.0,51113.0
335910e,33591,e,Battery Manufacturing,69.0,412.0,24654.0,92021.0
335910f,33591,f,Battery Manufacturing,34.0,1446.0,96924.0,368055.0
335910g,33591,g,Battery Manufacturing,16.0,3192.0,164855.0,823495.0
335910h,33591,h,Battery Manufacturing,119.0,5050.0,286433.0,1283571.0
335910i,33591,i,Battery Manufacturing,20.0,21180.0,1120952.0,9755170.0
335911a,335911,a,Storage Battery Manufacturing,95.0,19307.0,1015253.0,6635741.0
335911b,335911,b,Storage Battery Manufacturing,26.0,52.0,3529.0,19826.0
335911c,335911,c,Storage Battery Manufacturing,9.0,62.0,2701.0,13704.0
335911d,335911,d,Storage Battery Manufacturing,10.0,155.0,12865.0,41080.0
335911e,335911,e,Storage Battery Manufacturing,45.0,269.0,19095.0,74610.0
335911f,335911,f,Storage Battery Manufacturing,23.0,1073.0,74372.0,277400.0
335911g,335911,g,Storage Battery Manufacturing,13.0,2604.0,134587.0,715027.0
335911h,335911,h,Storage Battery Manufacturing,81.0,3946.0,228054.0,1067037.0
335911i,335911,i,Storage Battery Manufacturing,14.0,15361.0,787199.0,5568704.0
335912a,335912,a,Primary Battery Manufacturing,48.0,6923.0,392132.0,4403000.0
335912b,335912,b,Primary Battery Manufacturing,13.0,0.0,1347.0,4717.0
335912c,335912,c,Primary Battery Manufacturing,4.0,0.0,798.0,2661.0
335912d,335912,d,Primary Battery Manufacturing,7.0,97.0,3414.0,10033.0
335912e,335912,e,Primary Battery Manufacturing,24.0,0.0,5559.0,17411.0
335912f,335912,f,Primary Battery Manufacturing,11.0,373.0,22552.0,90655.0
335912g,335912,g,Primary Battery Manufacturing,3.0,588.0,30268.0,108468.0
335912h,335912,h,Primary Battery Manufacturing,38.0,1104.0,58379.0,216534.0
335912i,335912,i,Primary Battery Manufacturing,10.0,5819.0,333753.0,4186466.0
335920a,33592,a,Communication and Energy Wire and Cable Manufacturing,330.0,28379.0,1522716.0,15060821.0
335920b,33592,b,Communication and Energy Wire and Cable Manufacturing,56.0,99.0,8864.0,84676.0
335920c,33592,c,Communication and Energy Wire and Cable Manufacturing,32.0,219.0,9088.0,71491.0
335920d,33592,d,Communication and Energy Wire and Cable Manufacturing,60.0,859.0,36182.0,334205.0
335920e,33592,e,Communication and Energy Wire and Cable Manufacturing,148.0,1177.0,54134.0,490372.0
335920f,33592,f,Communication and Energy Wire and Cable Manufacturing,106.0,4919.0,232579.0,1514782.0
335920g,33592,g,Communication and Energy Wire and Cable Manufacturing,36.0,5157.0,276105.0,1709762.0
335920h,33592,h,Communication and Energy Wire and Cable Manufacturing,290.0,11253.0,562818.0,3714916.0
335920i,33592,i,Communication and Energy Wire and Cable Manufacturing,40.0,17126.0,959898.0,11345905.0
335921a,335921,a,Fiber Optic Cable Manufacturing,103.0,5522.0,338933.0,2200580.0
335921b,335921,b,Fiber Optic Cable Manufacturing,28.0,0.0,3530.0,21867.0
335921c,335921,c,Fiber Optic Cable Manufacturing,15.0,96.0,3731.0,23000.0
335921d,335921,d,Fiber Optic Cable Manufacturing,17.0,234.0,10894.0,73675.0
335921e,335921,e,Fiber Optic Cable Manufacturing,60.0,376.0,18155.0,118542.0
335921f,335921,f,Fiber Optic Cable Manufacturing,25.0,1092.0,51584.0,194634.0
335921g,335921,g,Fiber Optic Cable Manufacturing,6.0,1208.0,72473.0,241785.0
335921h,335921,h,Fiber Optic Cable Manufacturing,91.0,2676.0,142212.0,554961.0
335921i,335921,i,Fiber Optic Cable Manufacturing,12.0,2846.0,196721.0,1645619.0
335929a,335929,a,Other Communication and Energy Wire Manufacturing,233.0,22857.0,1183783.0,12860241.0
335929b,335929,b,Other Communication and Energy Wire Manufacturing,28.0,0.0,5334.0,62809.0
335929c,335929,c,Other Communication and Energy Wire Manufacturing,17.0,123.0,5357.0,48491.0
335929d,335929,d,Other Communication and Energy Wire Manufacturing,43.0,625.0,25288.0,260530.0
335929e,335929,e,Other Communication and Energy Wire Manufacturing,88.0,801.0,35979.0,371830.0
335929f,335929,f,Other Communication and Energy Wire Manufacturing,82.0,3827.0,180995.0,1320148.0
335929g,335929,g,Other Communication and Energy Wire Manufacturing,30.0,3949.0,203632.0,1467977.0
335929h,335929,h,Other Communication and Energy Wire Manufacturing,200.0,8577.0,420606.0,3159955.0
335929i,335929,i,Other Communication and Energy Wire Manufacturing,33.0,14280.0,763177.0,9700286.0
335930a,33593,a,Wiring Device Manufacturing,518.0,38234.0,1945271.0,12809525.0
335930b,33593,b,Wiring Device Manufacturing,114.0,210.0,11383.0,54704.0
335930c,33593,c,Wiring Device Manufacturing,72.0,0.0,20218.0,103026.0
335930d,33593,d,Wiring Device Manufacturing,78.0,1033.0,51731.0,238096.0
335930e,33593,e,Wiring Device Manufacturing,264.0,1706.0,83332.0,395826.0
335930f,33593,f,Wiring Device Manufacturing,145.0,6737.0,337937.0,1508451.0
335930g,33593,g,Wiring Device Manufacturing,62.0,9360.0,431485.0,2578463.0
335930h,33593,h,Wiring Device Manufacturing,471.0,17803.0,852754.0,4482740.0
335930i,33593,i,Wiring Device Manufacturing,47.0,20431.0,1092517.0,8326785.0
335931a,335931,a,Current-Carrying Wiring Device Manufacturing,389.0,24746.0,1254949.0,6837440.0
335931b,335931,b,Current-Carrying Wiring Device Manufacturing,83.0,162.0,8969.0,37831.0
335931c,335931,c,Current-Carrying Wiring Device Manufacturing,52.0,337.0,14751.0,68189.0
335931d,335931,d,Current-Carrying Wiring Device Manufacturing,57.0,772.0,41155.0,178949.0
335931e,335931,e,Current-Carrying Wiring Device Manufacturing,192.0,1271.0,64875.0,284969.0
335931f,335931,f,Current-Carrying Wiring Device Manufacturing,115.0,5269.0,260354.0,1072683.0
335931g,335931,g,Current-Carrying Wiring Device Manufacturing,44.0,6376.0,282892.0,1534450.0
335931h,335931,h,Current-Carrying Wiring Device Manufacturing,351.0,12916.0,608121.0,2892102.0
335931i,335931,i,Current-Carrying Wiring Device Manufacturing,38.0,11830.0,646828.0,3945338.0
335932a,335932,a,Noncurrent-Carrying Wiring Device Manufacturing,137.0,13488.0,690322.0,5972085.0
335932b,335932,b,Noncurrent-Carrying Wiring Device Manufacturing,31.0,0.0,2414.0,16873.0
335932c,335932,c,Noncurrent-Carrying Wiring Device Manufacturing,20.0,0.0,5467.0,34837.0
335932d,335932,d,Noncurrent-Carrying Wiring Device Manufacturing,21.0,0.0,10576.0,59147.0
335932e,335932,e,Noncurrent-Carrying Wiring Device Manufacturing,72.0,0.0,18457.0,110857.0
335932f,335932,f,Noncurrent-Carrying Wiring Device Manufacturing,30.0,1468.0,77583.0,435768.0
335932g,335932,g,Noncurrent-Carrying Wiring Device Manufacturing,19.0,2984.0,148593.0,1044013.0
335932h,335932,h,Noncurrent-Carrying Wiring Device Manufacturing,121.0,4887.0,244633.0,1590638.0
335932i,335932,i,Noncurrent-Carrying Wiring Device Manufacturing,16.0,8601.0,445689.0,4381447.0
335990a,33599,a,All Other Electrical Equipment and Component Manufacturing,944.0,39174.0,2475023.0,13917055.0
335990b,33599,b,All Other Electrical Equipment and Component Manufacturing,321.0,588.0,73132.0,278020.0
335990c,33599,c,All Other Electrical Equipment and Component Manufacturing,154.0,1055.0,50760.0,194848.0
335990d,33599,d,All Other Electrical Equipment and Component Manufacturing,128.0,1799.0,89478.0,346696.0
335990e,33599,e,All Other Electrical Equipment and Component Manufacturing,603.0,3442.0,213370.0,819564.0
335990f,33599,f,All Other Electrical Equipment and Component Manufacturing,199.0,7688.0,422588.0,1850383.0
335990g,33599,g,All Other Electrical Equipment and Component Manufacturing,75.0,10034.0,575771.0,3116620.0
335990h,33599,h,All Other Electrical Equipment and Component Manufacturing,877.0,21164.0,1211729.0,5786567.0
335990i,33599,i,All Other Electrical Equipment and Component Manufacturing,67.0,18010.0,1263294.0,8130488.0
335991a,335991,a,Carbon and Graphite Product Manufacturing,125.0,8701.0,483688.0,3601448.0
335991b,335991,b,Carbon and Graphite Product Manufacturing,37.0,59.0,3852.0,22929.0
335991c,335991,c,Carbon and Graphite Product Manufacturing,18.0,128.0,8190.0,32621.0
335991d,335991,d,Carbon and Graphite Product Manufacturing,16.0,231.0,10470.0,44550.0
