UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
561500h,5615,h,Travel Arrangement and Reservation Services,14211,93094,4962240
561500i,5615,i,Travel Arrangement and Reservation Services,124,132675,10445291
561510a,56151,a,Travel Agencies,9174,102151,7680597
561510b,56151,b,Travel Agencies,7269,10788,404093
561510c,56151,c,Travel Agencies,1081,6827,272384
561510d,56151,d,Travel Agencies,409,5306,251853
561510e,56151,e,Travel Agencies,8759,22921,928330
561510f,56151,f,Travel Agencies,294,10726,588058
561510g,56151,g,Travel Agencies,63,9913,645621
561510h,56151,h,Travel Agencies,9116,43560,2162009
561510i,56151,i,Travel Agencies,58,58591,5518588
561520a,56152,a,Tour Operators,2657,32987,1855932
561520b,56152,b,Tour Operators,1721,2663,131349
561520c,56152,c,Tour Operators,434,2863,136192
561520d,56152,d,Tour Operators,261,3486,166471
561520e,56152,e,Tour Operators,2416,9012,434012
561520f,56152,f,Tour Operators,181,6579,331778
561520g,56152,g,Tour Operators,32,4851,319670
561520h,56152,h,Tour Operators,2629,20442,1085460
561520i,56152,i,Tour Operators,28,12545,770472
561590a,56159,a,Other Travel Arrangement and Reservation Services,2565,90631,5871002
561590b,56159,b,Other Travel Arrangement and Reservation Services,1538,2586,149116
561590c,56159,c,Other Travel Arrangement and Reservation Services,408,2657,144752
561590d,56159,d,Other Travel Arrangement and Reservation Services,229,3001,160617
561590e,56159,e,Other Travel Arrangement and Reservation Services,2175,8244,454485
561590f,56159,f,Other Travel Arrangement and Reservation Services,237,9417,580646
561590g,56159,g,Other Travel Arrangement and Reservation Services,81,11431,679640
561590h,56159,h,Other Travel Arrangement and Reservation Services,2493,29092,1714771
561590i,56159,i,Other Travel Arrangement and Reservation Services,72,61539,4156231
561591a,561591,a,Convention and Visitors Bureaus,903,10381,599151
561591b,561591,b,Convention and Visitors Bureaus,469,921,43246
561591c,561591,c,Convention and Visitors Bureaus,196,1256,55483
561591d,561591,d,Convention and Visitors Bureaus,114,1483,76287
561591e,561591,e,Convention and Visitors Bureaus,779,3660,175016
561591f,561591,f,Convention and Visitors Bureaus,106,4467,289737
561591g,561591,g,Convention and Visitors Bureaus,16,2145,132917
561591h,561591,h,Convention and Visitors Bureaus,901,10272,597670
561599a,561599,a,All Other Travel Arrangement and Reservation Services,1662,80250,5271851
561599b,561599,b,All Other Travel Arrangement and Reservation Services,1069,1665,105870
561599c,561599,c,All Other Travel Arrangement and Reservation Services,212,1401,89269
561599d,561599,d,All Other Travel Arrangement and Reservation Services,115,1518,84330
561599e,561599,e,All Other Travel Arrangement and Reservation Services,1396,4584,279469
561599f,561599,f,All Other Travel Arrangement and Reservation Services,131,4950,290909
561599g,561599,g,All Other Travel Arrangement and Reservation Services,65,9286,546723
561599h,561599,h,All Other Travel Arrangement and Reservation Services,1592,18820,1117101
561599i,561599,i,All Other Travel Arrangement and Reservation Services,70,61430,4154750
561600a,5616,a,Investigation and Security Services,20542,1014487,31358307
561600b,5616,b,Investigation and Security Services,11476,18439,780178
561600c,5616,c,Investigation and Security Services,3100,20605,789340
561600d,5616,d,Investigation and Security Services,2248,30838,1126594
561600e,5616,e,Investigation and Security Services,16824,69882,2696112
561600f,5616,f,Investigation and Security Services,2693,114128,3703694
561600g,5616,g,Investigation and Security Services,770,153711,4739102
561600h,5616,h,Investigation and Security Services,20287,337721,11138908
561600i,5616,i,Investigation and Security Services,255,676766,20219399
561610a,56161,a,"Investigation, Guard, and Armored Car Services",10890,867891,23684541
561610b,56161,b,"Investigation, Guard, and Armored Car Services",5416,7699,340495
561610c,56161,c,"Investigation, Guard, and Armored Car Services",1350,9106,269421
561610d,56161,d,"Investigation, Guard, and Armored Car Services",1281,17698,470493
561610e,56161,e,"Investigation, Guard, and Armored Car Services",8047,34503,1080409
561610f,56161,f,"Investigation, Guard, and Armored Car Services",1968,86644,2195648
561610g,56161,g,"Investigation, Guard, and Armored Car Services",664,135531,3678569
561610h,56161,h,"Investigation, Guard, and Armored Car Services",10679,256678,6954626
561610i,56161,i,"Investigation, Guard, and Armored Car Services",211,611213,16729915
561611a,561611,a,Investigation Services,3884,44799,2151772
561611b,561611,b,Investigation Services,2893,4066,162486
561611c,561611,c,Investigation Services,443,2819,110630
561611d,561611,d,Investigation Services,257,3304,128901
561611e,561611,e,Investigation Services,3593,10189,402017
561611f,561611,f,Investigation Services,205,7770,362101
561611g,561611,g,Investigation Services,55,8337,472383
561611h,561611,h,Investigation Services,3853,26296,1236501
561611i,561611,i,Investigation Services,31,18503,915271
561612a,561612,a,Security Guards and Patrol Services,6937,791310,20288676
561612b,561612,b,Security Guards and Patrol Services,2503,3598,176275
561612c,561612,c,Security Guards and Patrol Services,895,6204,156264
561612d,561612,d,Security Guards and Patrol Services,1014,14231,336930
561612e,561612,e,Security Guards and Patrol Services,4412,24033,669469
561612f,561612,f,Security Guards and Patrol Services,1740,77913,1791354
561612g,561612,g,Security Guards and Patrol Services,604,126236,3168387
561612h,561612,h,Security Guards and Patrol Services,6756,228182,5629210
561612i,561612,i,Security Guards and Patrol Services,181,563128,14659466
561613a,561613,a,Armored Car Services,83,31782,1244093
561613b,561613,b,Armored Car Services,20,35,1734
561613c,561613,c,Armored Car Services,12,83,2527
561613d,561613,d,Armored Car Services,11,163,4662
561613e,561613,e,Armored Car Services,43,281,8923
561613f,561613,f,Armored Car Services,24,961,42193
561613g,561613,g,Armored Car Services,8,958,37799
561613h,561613,h,Armored Car Services,75,2200,88915
561613i,561613,i,Armored Car Services,8,29582,1155178
561620a,56162,a,Security Systems Services,9672,146596,7673766
561620b,56162,b,Security Systems Services,6060,10740,439683
561620c,56162,c,Security Systems Services,1750,11499,519919
561620d,56162,d,Security Systems Services,968,13140,656101
561620e,56162,e,Security Systems Services,8778,35379,1615703
561620f,56162,f,Security Systems Services,727,27484,1508046
561620g,56162,g,Security Systems Services,109,18180,1060533
561620h,56162,h,Security Systems Services,9614,81043,4184282
561620i,56162,i,Security Systems Services,58,65553,3489484
561621a,561621,a,Security Systems Services (except Locksmiths),5756,130145,6965973
561621b,561621,b,Security Systems Services (except Locksmiths),3175,5661,252412
561621c,561621,c,Security Systems Services (except Locksmiths),1066,7143,339331
561621d,561621,d,Security Systems Services (except Locksmiths),715,9883,506554
561621e,561621,e,Security Systems Services (except Locksmiths),4956,22687,1098297
561621f,561621,f,Security Systems Services (except Locksmiths),637,24424,1364865
561621g,561621,g,Security Systems Services (except Locksmiths),108,18027,1053888
561621h,561621,h,Security Systems Services (except Locksmiths),5701,65138,3517050
561621i,561621,i,Security Systems Services (except Locksmiths),55,65007,3448923
561622a,561622,a,Locksmiths,3918,16451,707793
561622b,561622,b,Locksmiths,2885,5079,187271
561622c,561622,c,Locksmiths,684,4356,180588
561622d,561622,d,Locksmiths,253,3257,149547
561622e,561622,e,Locksmiths,3822,12692,517406
561622f,561622,f,Locksmiths,91,3060,143181
561622h,561622,h,Locksmiths,3914,15905,667232
561622i,561622,i,Locksmiths,4,546,40561
561700a,5617,a,Services to Buildings and Dwellings,198594,2026572,64312389
561700b,5617,b,Services to Buildings and Dwellings,137563,196348,7856641
561700c,5617,c,Services to Buildings and Dwellings,29716,194150,6262201
561700d,5617,d,Services to Buildings and Dwellings,16798,225214,7554549
561700e,5617,e,Services to Buildings and Dwellings,184077,615712,21673391
561700f,5617,f,Services to Buildings and Dwellings,12477,464635,15353140
561700g,5617,g,Services to Buildings and Dwellings,1648,293005,8612893
561700h,5617,h,Services to Buildings and Dwellings,198202,1373352,45639424
561700i,5617,i,Services to Buildings and Dwellings,392,653220,18672965
561710a,56171,a,Exterminating and Pest Control Services,12883,121078,5363214
561710b,56171,b,Exterminating and Pest Control Services,8436,14681,564472
561710c,56171,c,Exterminating and Pest Control Services,2347,15603,578810
561710d,56171,d,Exterminating and Pest Control Services,1280,17366,720655
561710e,56171,e,Exterminating and Pest Control Services,12063,47650,1863937
561710f,56171,f,Exterminating and Pest Control Services,741,26396,1197497
561710g,56171,g,Exterminating and Pest Control Services,61,9420,463474
561710h,56171,h,Exterminating and Pest Control Services,12865,83466,3524908
561710i,56171,i,Exterminating and Pest Control Services,18,37612,1838306
561720a,56172,a,Janitorial Services,58011,1096144,24904735
561720b,56172,b,Janitorial Services,35591,54077,1411852
561720c,56172,c,Janitorial Services,9166,59961,1280892
561720d,56172,d,Janitorial Services,6193,83516,1829109
561720e,56172,e,Janitorial Services,50950,197554,4521853
561720f,56172,f,Janitorial Services,5749,220713,4867714
561720g,56172,g,Janitorial Services,1006,185446,4077603
561720h,56172,h,Janitorial Services,57705,603713,13467170
561720i,56172,i,Janitorial Services,306,492431,11437565
561730a,56173,a,Landscaping Services,105954,697513,29785716
561730b,56173,b,Landscaping Services,77304,102773,4953092
561730c,56173,c,Landscaping Services,15037,97957,3662982
561730d,56173,d,Landscaping Services,7843,104660,4243660
561730e,56173,e,Landscaping Services,100184,305390,12859734
561730f,56173,f,Landscaping Services,5167,188919,8104146
561730g,56173,g,Landscaping Services,529,88035,3749508
561730h,56173,h,Landscaping Services,105880,582344,24713388
561730i,56173,i,Landscaping Services,74,115169,5072328
561740a,56174,a,Carpet and Upholstery Cleaning Services,7113,36943,1249704
561740b,56174,b,Carpet and Upholstery Cleaning Services,5298,8858,256504
561740c,56174,c,Carpet and Upholstery Cleaning Services,1065,6940,220752
561740d,56174,d,Carpet and Upholstery Cleaning Services,461,6088,210242
561740e,56174,e,Carpet and Upholstery Cleaning Services,6824,21886,687498
561740f,56174,f,Carpet and Upholstery Cleaning Services,260,9176,353938
561740g,56174,g,Carpet and Upholstery Cleaning Services,26,3891,128708
561740h,56174,h,Carpet and Upholstery Cleaning Services,7110,34953,1170144
561740i,56174,i,Carpet and Upholstery Cleaning Services,3,1990,79560
561790a,56179,a,Other Services to Buildings and Dwellings,14689,74894,3009020
561790b,56179,b,Other Services to Buildings and Dwellings,10934,15959,670721
561790c,56179,c,Other Services to Buildings and Dwellings,2101,13689,518765
561790d,56179,d,Other Services to Buildings and Dwellings,1021,13584,550883
561790e,56179,e,Other Services to Buildings and Dwellings,14056,43232,1740369
561790f,56179,f,Other Services to Buildings and Dwellings,568,19431,829845
561790g,56179,g,Other Services to Buildings and Dwellings,48,6213,193600
561790h,56179,h,Other Services to Buildings and Dwellings,14672,68876,2763814
561790i,56179,i,Other Services to Buildings and Dwellings,17,6018,245206
561900a,5619,a,Other Support Services,18316,304713,13299165
561900b,5619,b,Other Support Services,11888,18081,968971
561900c,5619,c,Other Support Services,2677,17661,857829
561900d,5619,d,Other Support Services,1653,21811,1067657
561900e,5619,e,Other Support Services,16218,57553,2894457
561900f,5619,f,Other Support Services,1444,52666,2637336
561900g,5619,g,Other Support Services,387,49707,2256834
561900h,5619,h,Other Support Services,18049,159926,7788627
561900i,5619,i,Other Support Services,267,144787,5510538
561910a,56191,a,Packaging and Labeling Services,1475,43554,1948823
561910b,56191,b,Packaging and Labeling Services,657,1095,58554
561910c,56191,c,Packaging and Labeling Services,243,1667,71196
561910d,56191,d,Packaging and Labeling Services,183,2409,95349
561910e,56191,e,Packaging and Labeling Services,1083,5171,225099
561910f,56191,f,Packaging and Labeling Services,266,10805,452091
561910g,56191,g,Packaging and Labeling Services,91,13492,510925
561910h,56191,h,Packaging and Labeling Services,1440,29468,1188115
561910i,56191,i,Packaging and Labeling Services,35,14086,760708
561920a,56192,a,Convention and Trade Show Organizers,5467,97032,4238784
561920b,56192,b,Convention and Trade Show Organizers,3949,5227,320638
561920c,56192,c,Convention and Trade Show Organizers,614,4028,263040
561920d,56192,d,Convention and Trade Show Organizers,400,5355,320314
561920e,56192,e,Convention and Trade Show Organizers,4963,14610,903992
561920f,56192,f,Convention and Trade Show Organizers,360,13456,794573
561920g,56192,g,Convention and Trade Show Organizers,91,14767,745164
561920h,56192,h,Convention and Trade Show Organizers,5414,42833,2443729
561920i,56192,i,Convention and Trade Show Organizers,53,54199,1795055
561990a,56199,a,All Other Support Services,11384,164127,7111558
561990b,56199,b,All Other Support Services,7282,11759,589779
561990c,56199,c,All Other Support Services,1820,11966,523593
561990d,56199,d,All Other Support Services,1070,14047,651994
561990e,56199,e,All Other Support Services,10172,37772,1765366
561990f,56199,f,All Other Support Services,819,28405,1390672
561990g,56199,g,All Other Support Services,206,21448,1000745
561990h,56199,h,All Other Support Services,11197,87625,4156783
561990i,56199,i,All Other Support Services,187,76502,2954775
562000a,562,a,Waste Management and Remediation Services,18818,438566,26429424
562000b,562,b,Waste Management and Remediation Services,9393,16919,830271
562000c,562,c,Waste Management and Remediation Services,3687,24516,1062766
562000d,562,d,Waste Management and Remediation Services,2678,36064,1741050
562000e,562,e,Waste Management and Remediation Services,15758,77499,3634087
562000f,562,f,Waste Management and Remediation Services,2422,89550,4867135
562000g,562,g,Waste Management and Remediation Services,437,64839,3906543
562000h,562,h,Waste Management and Remediation Services,18617,231888,12407765
562000i,562,i,Waste Management and Remediation Services,201,206678,14021659
562100a,5621,a,Waste Collection,7805,229442,13562327
562100b,5621,b,Waste Collection,3705,6811,315506
562100c,5621,c,Waste Collection,1558,10322,411281
562100d,5621,d,Waste Collection,1180,15782,700478
562100e,5621,e,Waste Collection,6443,32915,1427265
562100f,5621,f,Waste Collection,1087,40319,2072493
562100g,5621,g,Waste Collection,196,27995,1645452
562100h,5621,h,Waste Collection,7726,101229,5145210
562100i,5621,i,Waste Collection,79,128213,8417117
562110a,56211,a,Waste Collection,7805,229442,13562327
562110b,56211,b,Waste Collection,3705,6811,315506
562110c,56211,c,Waste Collection,1558,10322,411281
562110d,56211,d,Waste Collection,1180,15782,700478
562110e,56211,e,Waste Collection,6443,32915,1427265
562110f,56211,f,Waste Collection,1087,40319,2072493
562110g,56211,g,Waste Collection,196,27995,1645452
562110h,56211,h,Waste Collection,7726,101229,5145210
562110i,56211,i,Waste Collection,79,128213,8417117
562111a,562111,a,Solid Waste Collection,6620,213009,12579156
562111b,562111,b,Solid Waste Collection,3025,5725,264261
562111c,562111,c,Solid Waste Collection,1335,8868,347552
562111d,562111,d,Solid Waste Collection,1060,14252,621922
562111e,562111,e,Solid Waste Collection,5420,28845,1233735
562111f,562111,f,Solid Waste Collection,963,35784,1791600
562111g,562111,g,Solid Waste Collection,172,24765,1460603
562111h,562111,h,Solid Waste Collection,6555,89394,4485938
562111i,562111,i,Solid Waste Collection,65,123615,8093218
562112a,562112,a,Hazardous Waste Collection,293,8460,554151
562112b,562112,b,Hazardous Waste Collection,114,203,10930
562112c,562112,c,Hazardous Waste Collection,46,305,15417
562112d,562112,d,Hazardous Waste Collection,39,510,27812
562112e,562112,e,Hazardous Waste Collection,199,1018,54159
562112f,562112,f,Hazardous Waste Collection,56,2261,151616
562112g,562112,g,Hazardous Waste Collection,19,2100,140718
562112h,562112,h,Hazardous Waste Collection,274,5379,346493
562112i,562112,i,Hazardous Waste Collection,19,3081,207658
562119a,562119,a,Other Waste Collection,911,7973,429020
562119b,562119,b,Other Waste Collection,566,883,40315
562119c,562119,c,Other Waste Collection,177,1149,48312
562119d,562119,d,Other Waste Collection,81,1020,50744
562119e,562119,e,Other Waste Collection,824,3052,139371
562119f,562119,f,Other Waste Collection,71,2274,129277
562119g,562119,g,Other Waste Collection,8,1130,44131
562119h,562119,h,Other Waste Collection,903,6456,312779
562119i,562119,i,Other Waste Collection,8,1517,116241
562200a,5622,a,Waste Treatment and Disposal,1351,59383,4085603
562200b,5622,b,Waste Treatment and Disposal,622,1065,55484
562200c,5622,c,Waste Treatment and Disposal,249,1681,81402
562200d,5622,d,Waste Treatment and Disposal,191,2451,132615
562200e,5622,e,Waste Treatment and Disposal,1062,5197,269501
562200f,5622,f,Waste Treatment and Disposal,175,5875,331971
562200g,5622,g,Waste Treatment and Disposal,50,6463,465922
562200h,5622,h,Waste Treatment and Disposal,1287,17535,1067394
562200i,5622,i,Waste Treatment and Disposal,64,41848,3018209
562210a,56221,a,Waste Treatment and Disposal,1351,59383,4085603
562210b,56221,b,Waste Treatment and Disposal,622,1065,55484
562210c,56221,c,Waste Treatment and Disposal,249,1681,81402
562210d,56221,d,Waste Treatment and Disposal,191,2451,132615
562210e,56221,e,Waste Treatment and Disposal,1062,5197,269501
562210f,56221,f,Waste Treatment and Disposal,175,5875,331971
562210g,56221,g,Waste Treatment and Disposal,50,6463,465922
562210h,56221,h,Waste Treatment and Disposal,1287,17535,1067394
562210i,56221,i,Waste Treatment and Disposal,64,41848,3018209
562211a,562211,a,Hazardous Waste Treatment and Disposal,380,34047,2472369
562211b,562211,b,Hazardous Waste Treatment and Disposal,166,294,17167
562211c,562211,c,Hazardous Waste Treatment and Disposal,48,335,17627
562211d,562211,d,Hazardous Waste Treatment and Disposal,49,646,36855
562211e,562211,e,Hazardous Waste Treatment and Disposal,263,1275,71649
562211f,562211,f,Hazardous Waste Treatment and Disposal,58,1938,104252
562211g,562211,g,Hazardous Waste Treatment and Disposal,24,3395,252405
562211h,562211,h,Hazardous Waste Treatment and Disposal,345,6608,428306
562211i,562211,i,Hazardous Waste Treatment and Disposal,35,27439,2044063
562212a,562212,a,Solid Waste Landfill,642,19646,1182077
562212b,562212,b,Solid Waste Landfill,258,508,23605
562212c,562212,c,Solid Waste Landfill,140,935,45224
562212d,562212,d,Solid Waste Landfill,114,1450,70224
562212e,562212,e,Solid Waste Landfill,512,2893,139053
562212f,562212,f,Solid Waste Landfill,82,2656,146494
562212g,562212,g,Solid Waste Landfill,19,1898,130256
562212h,562212,h,Solid Waste Landfill,613,7447,415803
562212i,562212,i,Solid Waste Landfill,29,12199,766274
562213a,562213,a,Solid Waste Combustors and Incinerators,39,2104,201284
562213b,562213,b,Solid Waste Combustors and Incinerators,15,34,1486
562213c,562213,c,Solid Waste Combustors and Incinerators,7,48,2514
562213e,562213,e,Solid Waste Combustors and Incinerators,24,111,7308
562213f,562213,f,Solid Waste Combustors and Incinerators,4,187,14706
562213g,562213,g,Solid Waste Combustors and Incinerators,3,255,14541
562213h,562213,h,Solid Waste Combustors and Incinerators,31,553,36555
562213i,562213,i,Solid Waste Combustors and Incinerators,8,1551,164729
562219a,562219,a,Other Nonhazardous Waste Treatment and Disposal,312,3586,229873
562219b,562219,b,Other Nonhazardous Waste Treatment and Disposal,183,229,13226
562219c,562219,c,Other Nonhazardous Waste Treatment and Disposal,54,363,16037
562219d,562219,d,Other Nonhazardous Waste Treatment and Disposal,26,326,22228
562219e,562219,e,Other Nonhazardous Waste Treatment and Disposal,263,918,51491
562219f,562219,f,Other Nonhazardous Waste Treatment and Disposal,32,1094,66519
562219g,562219,g,Other Nonhazardous Waste Treatment and Disposal,5,915,68720
562219h,562219,h,Other Nonhazardous Waste Treatment and Disposal,300,2927,186730
562219i,562219,i,Other Nonhazardous Waste Treatment and Disposal,12,659,43143
562900a,5629,a,Remediation and Other Waste Management Services,9816,149741,8781494
562900b,5629,b,Remediation and Other Waste Management Services,5066,9043,459281
562900c,5629,c,Remediation and Other Waste Management Services,1880,12513,570083
562900d,5629,d,Remediation and Other Waste Management Services,1315,17831,907957
562900e,5629,e,Remediation and Other Waste Management Services,8261,39387,1937321
562900f,5629,f,Remediation and Other Waste Management Services,1189,43356,2462671
562900g,5629,g,Remediation and Other Waste Management Services,230,30381,1795169
562900h,5629,h,Remediation and Other Waste Management Services,9680,113124,6195161
562900i,5629,i,Remediation and Other Waste Management Services,136,36617,2586333
562910a,56291,a,Remediation Services,4120,86224,5584479
562910b,56291,b,Remediation Services,1867,3170,203515
562910c,56291,c,Remediation Services,697,4705,231717
562910d,56291,d,Remediation Services,655,8893,462295
562910e,56291,e,Remediation Services,3219,16768,897527
562910f,56291,f,Remediation Services,671,24813,1496258
562910g,56291,g,Remediation Services,143,20586,1304819
562910h,56291,h,Remediation Services,4033,62167,3698604
562910i,56291,i,Remediation Services,87,24057,1885875
562920a,56292,a,Materials Recovery Facilities,1010,21826,1006273
562920b,56292,b,Materials Recovery Facilities,404,798,34129
562920c,56292,c,Materials Recovery Facilities,183,1265,53947
562920d,56292,d,Materials Recovery Facilities,147,2011,94924
562920e,56292,e,Materials Recovery Facilities,734,4074,183000
562920f,56292,f,Materials Recovery Facilities,185,6726,303301
562920g,56292,g,Materials Recovery Facilities,50,4448,172329
562920h,56292,h,Materials Recovery Facilities,969,15248,658630
562920i,56292,i,Materials Recovery Facilities,41,6578,347643
562990a,56299,a,All Other Waste Management Services,4701,41691,2190742
562990b,56299,b,All Other Waste Management Services,2795,5075,221637
562990c,56299,c,All Other Waste Management Services,1000,6543,284419
562990d,56299,d,All Other Waste Management Services,513,6927,350738
562990e,56299,e,All Other Waste Management Services,4308,18545,856794
562990f,56299,f,All Other Waste Management Services,335,11817,663112
562990g,56299,g,All Other Waste Management Services,39,5347,318021
562990h,56299,h,All Other Waste Management Services,4682,35709,1837927
562990i,56299,i,All Other Waste Management Services,19,5982,352815
562991a,562991,a,Septic Tank and Related Services,3564,26693,1301237
562991b,562991,b,Septic Tank and Related Services,2235,4080,174080
562991c,562991,c,Septic Tank and Related Services,747,4896,208589
562991d,562991,d,Septic Tank and Related Services,353,4721,228564
562991e,562991,e,Septic Tank and Related Services,3335,13697,611233
562991f,562991,f,Septic Tank and Related Services,204,7107,369763
562991g,562991,g,Septic Tank and Related Services,21,2692,164122
562991h,562991,h,Septic Tank and Related Services,3560,23496,1145118
562991i,562991,i,Septic Tank and Related Services,4,3197,156119
562998a,562998,a,All Other Miscellaneous Waste Management Services,1138,14998,889505
562998b,562998,b,All Other Miscellaneous Waste Management Services,560,995,47557
562998c,562998,c,All Other Miscellaneous Waste Management Services,253,1647,75830
562998d,562998,d,All Other Miscellaneous Waste Management Services,160,2206,122174
562998e,562998,e,All Other Miscellaneous Waste Management Services,973,4848,245561
562998f,562998,f,All Other Miscellaneous Waste Management Services,131,4710,293349
562998g,562998,g,All Other Miscellaneous Waste Management Services,18,2655,153899
562998h,562998,h,All Other Miscellaneous Waste Management Services,1122,12213,692809
562998i,562998,i,All Other Miscellaneous Waste Management Services,16,2785,196696
610000a,61,a,Educational Services,97128,3808801,157263459
610000b,61,b,Educational Services,47788,72698,2843014
610000c,61,c,Educational Services,15409,103457,2499867
610000d,61,d,Educational Services,12964,175780,4126964
610000e,61,e,Educational Services,76161,351935,9469845
610000f,61,f,Educational Services,15751,658878,21520676
610000g,61,g,Educational Services,3863,708396,29832728
610000h,61,h,Educational Services,95775,1719209,60823249
610000i,61,i,Educational Services,1353,2089592,96440210
611000a,611,a,Educational Services,97128,3808801,157263459
611000b,611,b,Educational Services,47788,72698,2843014
611000c,611,c,Educational Services,15409,103457,2499867
611000d,611,d,Educational Services,12964,175780,4126964
611000e,611,e,Educational Services,76161,351935,9469845
611000f,611,f,Educational Services,15751,658878,21520676
611000g,611,g,Educational Services,3863,708396,29832728
611000h,611,h,Educational Services,95775,1719209,60823249
611000i,611,i,Educational Services,1353,2089592,96440210
611100a,6111,a,Elementary and Secondary Schools,19481,1096859,43646562
611100b,6111,b,Elementary and Secondary Schools,2723,5073,317366
611100c,6111,c,Elementary and Secondary Schools,2037,14079,356217
611100d,6111,d,Elementary and Secondary Schools,3001,42474,1159133
611100e,6111,e,Elementary and Secondary Schools,7761,61626,1832716
611100f,6111,f,Elementary and Secondary Schools,8785,408850,14273942
611100g,6111,g,Elementary and Secondary Schools,2667,459881,20441336
611100h,6111,h,Elementary and Secondary Schools,19213,930357,36547994
611100i,6111,i,Elementary and Secondary Schools,268,166502,7098568
611110a,61111,a,Elementary and Secondary Schools,19481,1096859,43646562
611110b,61111,b,Elementary and Secondary Schools,2723,5073,317366
611110c,61111,c,Elementary and Secondary Schools,2037,14079,356217
611110d,61111,d,Elementary and Secondary Schools,3001,42474,1159133
611110e,61111,e,Elementary and Secondary Schools,7761,61626,1832716
611110f,61111,f,Elementary and Secondary Schools,8785,408850,14273942
611110g,61111,g,Elementary and Secondary Schools,2667,459881,20441336
611110h,61111,h,Elementary and Secondary Schools,19213,930357,36547994
611110i,61111,i,Elementary and Secondary Schools,268,166502,7098568
611200a,6112,a,Junior Colleges,423,59073,2127579
611200b,6112,b,Junior Colleges,89,161,6852
611200c,6112,c,Junior Colleges,42,271,10189
611200d,6112,d,Junior Colleges,46,611,23564
611200e,6112,e,Junior Colleges,177,1043,40605
611200f,6112,f,Junior Colleges,98,4481,158041
611200g,6112,g,Junior Colleges,98,21640,697735
611200h,6112,h,Junior Colleges,373,27164,896381
611200i,6112,i,Junior Colleges,50,31909,1231198
611210a,61121,a,Junior Colleges,423,59073,2127579
611210b,61121,b,Junior Colleges,89,161,6852
611210c,61121,c,Junior Colleges,42,271,10189
611210d,61121,d,Junior Colleges,46,611,23564
611210e,61121,e,Junior Colleges,177,1043,40605
611210f,61121,f,Junior Colleges,98,4481,158041
611210g,61121,g,Junior Colleges,98,21640,697735
611210h,61121,h,Junior Colleges,373,27164,896381
611210i,61121,i,Junior Colleges,50,31909,1231198
611300a,6113,a,"Colleges, Universities, and Professional Schools",2452,1904857,86409888
611300b,6113,b,"Colleges, Universities, and Professional Schools",458,833,70010
611300c,6113,c,"Colleges, Universities, and Professional Schools",179,1238,48519
611300d,6113,d,"Colleges, Universities, and Professional Schools",166,2326,93278
611300e,6113,e,"Colleges, Universities, and Professional Schools",803,4397,211807
611300f,6113,f,"Colleges, Universities, and Professional Schools",407,19589,800613
611300g,6113,g,"Colleges, Universities, and Professional Schools",441,119589,3938517
611300h,6113,h,"Colleges, Universities, and Professional Schools",1651,143575,4950937
611300i,6113,i,"Colleges, Universities, and Professional Schools",801,1761282,81458951
611310a,61131,a,"Colleges, Universities, and Professional Schools",2452,1904857,86409888
611310b,61131,b,"Colleges, Universities, and Professional Schools",458,833,70010
611310c,61131,c,"Colleges, Universities, and Professional Schools",179,1238,48519
611310d,61131,d,"Colleges, Universities, and Professional Schools",166,2326,93278
611310e,61131,e,"Colleges, Universities, and Professional Schools",803,4397,211807
611310f,61131,f,"Colleges, Universities, and Professional Schools",407,19589,800613
611310g,61131,g,"Colleges, Universities, and Professional Schools",441,119589,3938517
611310h,61131,h,"Colleges, Universities, and Professional Schools",1651,143575,4950937
611310i,61131,i,"Colleges, Universities, and Professional Schools",801,1761282,81458951
611400a,6114,a,Business Schools and Computer and Management Training,7952,71630,5185390
611400b,6114,b,Business Schools and Computer and Management Training,5655,7842,474852
611400c,6114,c,Business Schools and Computer and Management Training,953,6317,375484
611400d,6114,d,Business Schools and Computer and Management Training,605,8017,482503
611400e,6114,e,Business Schools and Computer and Management Training,7213,22176,1332839
611400f,6114,f,Business Schools and Computer and Management Training,525,17840,1193939
611400g,6114,g,Business Schools and Computer and Management Training,122,17593,1436433
611400h,6114,h,Business Schools and Computer and Management Training,7860,57609,3963211
611400i,6114,i,Business Schools and Computer and Management Training,92,14021,1222179
611410a,61141,a,Business and Secretarial Schools,83,1213,47362
611410b,61141,b,Business and Secretarial Schools,54,77,2952
611410c,61141,c,Business and Secretarial Schools,7,52,5085
611410d,61141,d,Business and Secretarial Schools,7,82,2851
611410e,61141,e,Business and Secretarial Schools,68,211,10888
611410f,61141,f,Business and Secretarial Schools,12,450,17234
611410g,61141,g,Business and Secretarial Schools,3,552,19240
611410h,61141,h,Business and Secretarial Schools,83,1213,47362
611420a,61142,a,Computer Training,1438,16563,1247758
611420b,61142,b,Computer Training,940,1252,74994
611420c,61142,c,Computer Training,173,1145,54647
611420d,61142,d,Computer Training,151,2023,102290
611420e,61142,e,Computer Training,1264,4420,231931
611420f,61142,f,Computer Training,130,4237,269120
611420g,61142,g,Computer Training,34,4807,437306
611420h,61142,h,Computer Training,1428,13464,938357
611420i,61142,i,Computer Training,10,3099,309401
611430a,61143,a,Professional and Management Development Training,6437,53854,3890270
611430b,61143,b,Professional and Management Development Training,4661,6513,396906
