UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
332216a,332216,a,Saw Blade and Handtool Manufacturing,864,26889,1412764,6317261
332216b,332216,b,Saw Blade and Handtool Manufacturing,321,629,29519,115223
332216c,332216,c,Saw Blade and Handtool Manufacturing,159,998,44212,144578
332216d,332216,d,Saw Blade and Handtool Manufacturing,130,1737,83520,331861
332216e,332216,e,Saw Blade and Handtool Manufacturing,610,3364,157251,591662
332216f,332216,f,Saw Blade and Handtool Manufacturing,180,7522,365296,1392151
332216g,332216,g,Saw Blade and Handtool Manufacturing,48,7317,372659,1582779
332216h,332216,h,Saw Blade and Handtool Manufacturing,838,18203,895206,3566592
332216i,332216,i,Saw Blade and Handtool Manufacturing,26,8686,517558,2750669
332300a,3323,a,Architectural and Structural Metals Manufacturing,11784,358134,18441129,89254650
332300b,3323,b,Architectural and Structural Metals Manufacturing,3912,7284,367412,1798538
332300c,3323,c,Architectural and Structural Metals Manufacturing,2189,14845,651550,2658083
332300d,3323,d,Architectural and Structural Metals Manufacturing,2060,28169,1360822,5301439
332300e,3323,e,Architectural and Structural Metals Manufacturing,8161,50298,2379784,9758060
332300f,3323,f,Architectural and Structural Metals Manufacturing,2770,110686,5746478,23730576
332300g,3323,g,Architectural and Structural Metals Manufacturing,617,85704,4349111,20742301
332300h,3323,h,Architectural and Structural Metals Manufacturing,11548,246688,12475373,54230937
332300i,3323,i,Architectural and Structural Metals Manufacturing,236,111446,5965756,35023713
332310a,33231,a,Plate Work and Fabricated Structural Product Manufacturing,4908,163045,8788019,46050203
332310b,33231,b,Plate Work and Fabricated Structural Product Manufacturing,1464,2706,141752,758166
332310c,33231,c,Plate Work and Fabricated Structural Product Manufacturing,863,5839,254803,1255395
332310d,33231,d,Plate Work and Fabricated Structural Product Manufacturing,880,11958,590448,2622503
332310e,33231,e,Plate Work and Fabricated Structural Product Manufacturing,3207,20503,987003,4636064
332310f,33231,f,Plate Work and Fabricated Structural Product Manufacturing,1312,52708,2803790,12724333
332310g,33231,g,Plate Work and Fabricated Structural Product Manufacturing,267,35971,1828766,9498996
332310h,33231,h,Plate Work and Fabricated Structural Product Manufacturing,4786,109182,5619559,26859393
332310i,33231,i,Plate Work and Fabricated Structural Product Manufacturing,122,53863,3168460,19190810
332311a,332311,a,Prefabricated Metal Building and Component Manufacturing,641,27283,1494251,7607340
332311b,332311,b,Prefabricated Metal Building and Component Manufacturing,204,350,22520,143346
332311c,332311,c,Prefabricated Metal Building and Component Manufacturing,113,738,27814,133716
332311d,332311,d,Prefabricated Metal Building and Component Manufacturing,107,1394,58867,325740
332311e,332311,e,Prefabricated Metal Building and Component Manufacturing,424,2482,109201,602802
332311f,332311,f,Prefabricated Metal Building and Component Manufacturing,140,5882,290542,1421734
332311g,332311,g,Prefabricated Metal Building and Component Manufacturing,53,8525,418579,2208356
332311h,332311,h,Prefabricated Metal Building and Component Manufacturing,617,16889,818322,4232892
332311i,332311,i,Prefabricated Metal Building and Component Manufacturing,24,10394,675929,3374448
332312a,332312,a,Fabricated Structural Metal Manufacturing,2884,99912,5481065,31440259
332312b,332312,b,Fabricated Structural Metal Manufacturing,911,1652,83119,450420
332312c,332312,c,Fabricated Structural Metal Manufacturing,463,3172,145019,832651
332312d,332312,d,Fabricated Structural Metal Manufacturing,523,7117,363651,1759594
332312e,332312,e,Fabricated Structural Metal Manufacturing,1897,11941,591789,3042665
332312f,332312,f,Fabricated Structural Metal Manufacturing,766,30934,1703661,8429783
332312g,332312,g,Fabricated Structural Metal Manufacturing,139,18455,963836,5596609
332312h,332312,h,Fabricated Structural Metal Manufacturing,2802,61330,3259286,17069057
332312i,332312,i,Fabricated Structural Metal Manufacturing,82,38582,2221779,14371202
332313a,332313,a,Plate Work Manufacturing,1408,35850,1812703,7002604
332313b,332313,b,Plate Work Manufacturing,349,704,36113,164400
332313c,332313,c,Plate Work Manufacturing,287,1929,81970,289028
332313d,332313,d,Plate Work Manufacturing,251,3447,167930,537169
332313e,332313,e,Plate Work Manufacturing,887,6080,286013,990597
332313f,332313,f,Plate Work Manufacturing,409,15892,809587,2872816
332313g,332313,g,Plate Work Manufacturing,80,8991,446351,1694031
332313h,332313,h,Plate Work Manufacturing,1376,30963,1541951,5557444
332313i,332313,i,Plate Work Manufacturing,32,4887,270752,1445160
332320a,33232,a,Ornamental and Architectural Metal Products Manufacturing,6930,195089,9653110,43204447
332320b,33232,b,Ornamental and Architectural Metal Products Manufacturing,2448,4578,225660,1040372
332320c,33232,c,Ornamental and Architectural Metal Products Manufacturing,1327,9006,396747,1402688
332320d,33232,d,Ornamental and Architectural Metal Products Manufacturing,1180,16211,770374,2678936
332320e,33232,e,Ornamental and Architectural Metal Products Manufacturing,4955,29795,1392781,5121996
332320f,33232,f,Ornamental and Architectural Metal Products Manufacturing,1465,57978,2942688,11006243
332320g,33232,g,Ornamental and Architectural Metal Products Manufacturing,368,49733,2520345,11243305
332320h,33232,h,Ornamental and Architectural Metal Products Manufacturing,6788,137506,6855814,27371544
332320i,33232,i,Ornamental and Architectural Metal Products Manufacturing,142,57583,2797296,15832903
332321a,332321,a,Metal Window and Door Manufacturing,875,52263,2491252,12445209
332321b,332321,b,Metal Window and Door Manufacturing,257,526,28812,149394
332321c,332321,c,Metal Window and Door Manufacturing,143,989,40884,177907
332321d,332321,d,Metal Window and Door Manufacturing,132,1845,78926,305990
332321e,332321,e,Metal Window and Door Manufacturing,532,3360,148622,633291
332321f,332321,f,Metal Window and Door Manufacturing,206,8483,399058,1719393
332321g,332321,g,Metal Window and Door Manufacturing,93,13929,674939,2839658
332321h,332321,h,Metal Window and Door Manufacturing,831,25772,1222619,5192342
332321i,332321,i,Metal Window and Door Manufacturing,44,26491,1268633,7252867
332322a,332322,a,Sheet Metal Work Manufacturing,3752,106102,5337344,22882638
332322b,332322,b,Sheet Metal Work Manufacturing,1148,2225,114362,523322
332322c,332322,c,Sheet Metal Work Manufacturing,689,4680,217048,744029
332322d,332322,d,Sheet Metal Work Manufacturing,706,9683,472880,1596840
332322e,332322,e,Sheet Metal Work Manufacturing,2543,16588,804290,2864191
332322f,332322,f,Sheet Metal Work Manufacturing,906,36045,1842354,6690472
332322g,332322,g,Sheet Metal Work Manufacturing,223,29752,1503003,6710817
332322h,332322,h,Sheet Metal Work Manufacturing,3672,82385,4149647,16265480
332322i,332322,i,Sheet Metal Work Manufacturing,80,23717,1187697,6617158
332323a,332323,a,Ornamental and Architectural Metal Work Manufacturing,2322,36724,1824514,7876600
332323b,332323,b,Ornamental and Architectural Metal Work Manufacturing,1043,1827,82486,367656
332323c,332323,c,Ornamental and Architectural Metal Work Manufacturing,495,3337,138815,480752
332323d,332323,d,Ornamental and Architectural Metal Work Manufacturing,342,4683,218568,776106
332323e,332323,e,Ornamental and Architectural Metal Work Manufacturing,1880,9847,439869,1624514
332323f,332323,f,Ornamental and Architectural Metal Work Manufacturing,354,13450,701276,2596378
332323g,332323,g,Ornamental and Architectural Metal Work Manufacturing,57,6052,342403,1692830
332323h,332323,h,Ornamental and Architectural Metal Work Manufacturing,2291,29349,1483548,5913722
332323i,332323,i,Ornamental and Architectural Metal Work Manufacturing,31,7375,340966,1962878
332400a,3324,a,"Boiler, Tank, and Shipping Container Manufacturing",1218,83742,5184329,33365633
332400b,3324,b,"Boiler, Tank, and Shipping Container Manufacturing",255,490,26236,174729
332400c,3324,c,"Boiler, Tank, and Shipping Container Manufacturing",151,1016,47159,219033
332400d,3324,d,"Boiler, Tank, and Shipping Container Manufacturing",190,2628,135526,593325
332400e,3324,e,"Boiler, Tank, and Shipping Container Manufacturing",596,4134,208921,987087
332400f,3324,f,"Boiler, Tank, and Shipping Container Manufacturing",365,14813,821689,3275101
332400g,3324,g,"Boiler, Tank, and Shipping Container Manufacturing",158,22592,1319738,6084206
332400h,3324,h,"Boiler, Tank, and Shipping Container Manufacturing",1119,41539,2350348,10346394
332400i,3324,i,"Boiler, Tank, and Shipping Container Manufacturing",99,42203,2833981,23019239
332410a,33241,a,Power Boiler and Heat Exchanger Manufacturing,268,22770,1544850,6936503
332410b,33241,b,Power Boiler and Heat Exchanger Manufacturing,37,76,4001,18311
332410c,33241,c,Power Boiler and Heat Exchanger Manufacturing,29,191,10028,40675
332410d,33241,d,Power Boiler and Heat Exchanger Manufacturing,34,485,28850,135154
332410e,33241,e,Power Boiler and Heat Exchanger Manufacturing,100,752,42879,194140
332410f,33241,f,Power Boiler and Heat Exchanger Manufacturing,88,3901,221606,938151
332410g,33241,g,Power Boiler and Heat Exchanger Manufacturing,45,6316,397906,1611594
332410h,33241,h,Power Boiler and Heat Exchanger Manufacturing,233,10969,662391,2743885
332410i,33241,i,Power Boiler and Heat Exchanger Manufacturing,35,11801,882459,4192618
332420a,33242,a,Metal Tank (Heavy Gauge) Manufacturing,636,33637,1848865,8135462
332420b,33242,b,Metal Tank (Heavy Gauge) Manufacturing,111,191,13164,67764
332420c,33242,c,Metal Tank (Heavy Gauge) Manufacturing,78,533,24549,98553
332420d,33242,d,Metal Tank (Heavy Gauge) Manufacturing,111,1533,78556,302649
332420e,33242,e,Metal Tank (Heavy Gauge) Manufacturing,300,2257,116269,468966
332420f,33242,f,Metal Tank (Heavy Gauge) Manufacturing,206,8096,463639,1656389
332420g,33242,g,Metal Tank (Heavy Gauge) Manufacturing,86,11984,655549,2657614
332420h,33242,h,Metal Tank (Heavy Gauge) Manufacturing,592,22337,1235457,4782969
332420i,33242,i,Metal Tank (Heavy Gauge) Manufacturing,44,11300,613408,3352493
332430a,33243,a,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",324,27335,1790614,18293668
332430b,33243,b,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",107,223,9071,88654
332430c,33243,c,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",44,292,12582,79805
332430d,33243,d,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",45,610,28120,155522
332430e,33243,e,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",196,1125,49773,323981
332430f,33243,f,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",73,2816,136444,680561
332430g,33243,g,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",29,4292,266283,1814998
332430h,33243,h,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",298,8233,452500,2819540
332430i,33243,i,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",26,19102,1338114,15474128
332431a,332431,a,Metal Can Manufacturing,66,16618,1261739,14974843
332431b,332431,b,Metal Can Manufacturing,20,46,1858,52719
332431c,332431,c,Metal Can Manufacturing,8,53,2138,20263
332431d,332431,d,Metal Can Manufacturing,5,67,3054,29193
332431e,332431,e,Metal Can Manufacturing,33,166,7050,102175
332431f,332431,f,Metal Can Manufacturing,12,416,23766,212102
332431g,332431,g,Metal Can Manufacturing,7,1498,116829,890271
332431h,332431,h,Metal Can Manufacturing,52,2080,147645,1204548
332431i,332431,i,Metal Can Manufacturing,14,14538,1114094,13770295
332439a,332439,a,Other Metal Container Manufacturing,261,10717,528875,3318825
332439b,332439,b,Other Metal Container Manufacturing,87,177,7213,35935
332439c,332439,c,Other Metal Container Manufacturing,36,239,10444,59542
332439d,332439,d,Other Metal Container Manufacturing,40,543,25066,126329
332439e,332439,e,Other Metal Container Manufacturing,163,959,42723,221806
332439f,332439,f,Other Metal Container Manufacturing,61,2400,112678,468459
332439g,332439,g,Other Metal Container Manufacturing,23,2794,149454,924727
332439h,332439,h,Other Metal Container Manufacturing,247,6153,304855,1614992
332439i,332439,i,Other Metal Container Manufacturing,14,4564,224020,1703833
332500a,3325,a,Hardware Manufacturing,568,28626,1428496,8479755
332500b,3325,b,Hardware Manufacturing,190,349,15216,71071
332500c,3325,c,Hardware Manufacturing,110,725,31784,148217
332500d,3325,d,Hardware Manufacturing,77,1092,49929,206026
332500e,3325,e,Hardware Manufacturing,377,2166,96929,425314
332500f,3325,f,Hardware Manufacturing,110,4904,245132,966503
332500g,3325,g,Hardware Manufacturing,44,6035,302557,1635356
332500h,3325,h,Hardware Manufacturing,531,13105,644618,3027173
332500i,3325,i,Hardware Manufacturing,37,15521,783878,5452582
332510a,33251,a,Hardware Manufacturing,568,28626,1428496,8479755
332510b,33251,b,Hardware Manufacturing,190,349,15216,71071
332510c,33251,c,Hardware Manufacturing,110,725,31784,148217
332510d,33251,d,Hardware Manufacturing,77,1092,49929,206026
332510e,33251,e,Hardware Manufacturing,377,2166,96929,425314
332510f,33251,f,Hardware Manufacturing,110,4904,245132,966503
332510g,33251,g,Hardware Manufacturing,44,6035,302557,1635356
332510h,33251,h,Hardware Manufacturing,531,13105,644618,3027173
332510i,33251,i,Hardware Manufacturing,37,15521,783878,5452582
332600a,3326,a,Spring and Wire Product Manufacturing,989,38504,1868820,9135709
332600b,3326,b,Spring and Wire Product Manufacturing,241,478,22034,99615
332600c,3326,c,Spring and Wire Product Manufacturing,180,1202,48805,193064
332600d,3326,d,Spring and Wire Product Manufacturing,188,2555,116819,444695
332600e,3326,e,Spring and Wire Product Manufacturing,609,4235,187658,737374
332600f,3326,f,Spring and Wire Product Manufacturing,240,9896,491501,1989616
332600g,3326,g,Spring and Wire Product Manufacturing,94,11705,582475,2612140
332600h,3326,h,Spring and Wire Product Manufacturing,943,25836,1261634,5339130
332600i,3326,i,Spring and Wire Product Manufacturing,46,12668,607186,3796579
332610a,33261,a,Spring and Wire Product Manufacturing,989,38504,1868820,9135709
332610b,33261,b,Spring and Wire Product Manufacturing,241,478,22034,99615
332610c,33261,c,Spring and Wire Product Manufacturing,180,1202,48805,193064
332610d,33261,d,Spring and Wire Product Manufacturing,188,2555,116819,444695
332610e,33261,e,Spring and Wire Product Manufacturing,609,4235,187658,737374
332610f,33261,f,Spring and Wire Product Manufacturing,240,9896,491501,1989616
332610g,33261,g,Spring and Wire Product Manufacturing,94,11705,582475,2612140
332610h,33261,h,Spring and Wire Product Manufacturing,943,25836,1261634,5339130
332610i,33261,i,Spring and Wire Product Manufacturing,46,12668,607186,3796579
332613a,332613,a,Spring Manufacturing,312,17047,853024,3949411
332613b,332613,b,Spring Manufacturing,62,123,5726,22041
332613c,332613,c,Spring Manufacturing,52,342,14437,56134
332613d,332613,d,Spring Manufacturing,62,895,43304,135072
332613e,332613,e,Spring Manufacturing,176,1360,63467,213247
332613f,332613,f,Spring Manufacturing,88,3867,199641,763313
332613g,332613,g,Spring Manufacturing,32,5081,263978,1141631
332613h,332613,h,Spring Manufacturing,296,10308,527086,2118191
332613i,332613,i,Spring Manufacturing,16,6739,325938,1831220
332618a,332618,a,Other Fabricated Wire Product Manufacturing,680,21457,1015796,5186298
332618b,332618,b,Other Fabricated Wire Product Manufacturing,179,355,16308,77574
332618c,332618,c,Other Fabricated Wire Product Manufacturing,128,860,34368,136930
332618d,332618,d,Other Fabricated Wire Product Manufacturing,126,1660,73515,309623
332618e,332618,e,Other Fabricated Wire Product Manufacturing,433,2875,124191,524127
332618f,332618,f,Other Fabricated Wire Product Manufacturing,152,6029,291860,1226303
332618g,332618,g,Other Fabricated Wire Product Manufacturing,63,6624,318497,1470509
332618h,332618,h,Other Fabricated Wire Product Manufacturing,648,15528,734548,3220939
332618i,332618,i,Other Fabricated Wire Product Manufacturing,32,5929,281248,1965359
332700a,3327,a,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",22073,369562,19505986,66295035
332700b,3327,b,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",9262,17763,774852,2251724
332700c,3327,c,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",4624,31032,1403610,3947460
332700d,3327,d,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3703,50356,2476372,6871000
332700e,3327,e,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",17589,99151,4654834,13070184
332700f,3327,f,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3683,139932,7513211,22818846
